name,address,city,state,zip_code,phone,county,region,latitude,longitude,license_number,license_status,care_types,availability_status,pricing_type,is_claimed,is_verified,violations,review_count,google_review_count,facility_type,discovery_source,discovery_date,enrichment_completed
Los Lunas Desert Manor,1656 Central Ave,Los Lunas,NM,87031,(505) 483-2282,Valencia,Central New Mexico,34.80068287077779,-106.74772188114187,NM-ALF-90012,Active,"['Assisted Living', 'Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446870,False
Turquoise Torrance Senior Village,2418 Central Ave,Estancia,NM,87016,(505) 460-1112,Torrance,Central New Mexico,34.740156693925876,-106.0407893792579,NM-ALF-90013,Active,"['Independent Living', 'Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446882,False
Estancia Pines Community,2005 San Mateo Blvd,Estancia,NM,87016,(505) 749-1606,Torrance,Central New Mexico,34.74429363974366,-106.03336332034623,NM-ALF-90014,Active,"['Skilled Nursing', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446891,False
Santa Fe Senior Living,3405 Second St,Santa Fe,NM,87501,(505) 918-8804,Santa Fe,Northern New Mexico,35.662856018908755,-105.92847906900725,NM-ALF-90015,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446900,False
Adobe Santa Fe Senior Care,2371 St. Francis Dr,Santa Fe,NM,87501,(505) 687-1973,Santa Fe,Northern New Mexico,35.70617805788751,-105.94463525287729,NM-ALF-90016,Active,"['Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446910,False
Santa Fe New Mexico Senior Living,840 Alameda Blvd,Santa Fe,NM,87501,(505) 391-8290,Santa Fe,Northern New Mexico,35.694310494254175,-105.95799837637593,NM-ALF-90017,Active,"['Assisted Living', 'Adult Day Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446920,False
Santa Fe Southwest Care,3186 Mesa Dr,Santa Fe,NM,87501,(505) 973-1293,Santa Fe,Northern New Mexico,35.67918506685493,-105.92729883885401,NM-ALF-90018,Active,"['Independent Living', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446931,False
Los Alamos Springs Senior Care,1796 Gibson Blvd,Los Alamos,NM,87544,(505) 901-7234,Los Alamos,Northern New Mexico,35.860876600594956,-106.31286517171007,NM-ALF-90019,Active,"['Assisted Living', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446947,False
Los Alamos Valley Senior Village,180 Gibson Blvd,Los Alamos,NM,87544,(505) 970-9475,Los Alamos,Northern New Mexico,35.862197880353534,-106.32546586628006,NM-ALF-90020,Active,"['Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446956,False
Rio Arriba Manor,3490 Paseo del Pueblo Norte,Tierra Amarilla,NM,87575,(505) 548-5884,Rio Arriba,Northern New Mexico,36.70745499776817,-106.55050784145013,NM-ALF-90021,Active,"['Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446966,False
Tierra Amarilla New Mexico Senior Living,1188 Rodeo Rd,Tierra Amarilla,NM,87575,(505) 845-8058,Rio Arriba,Northern New Mexico,36.68314079134075,-106.5542689104655,NM-ALF-90022,Active,"['Independent Living', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446974,False
Turquoise Rio Arriba Senior Village,1397 San Mateo Blvd,Tierra Amarilla,NM,87575,(505) 338-6054,Rio Arriba,Northern New Mexico,36.682185533724784,-106.55021095026831,NM-ALF-90023,Active,"['Independent Living', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446982,False
Taos New Mexico Senior Living,3446 Gibson Blvd,Taos,NM,87571,(505) 776-4751,Taos,Northern New Mexico,36.40443060727888,-105.56028789225616,NM-ALF-90024,Active,"['Assisted Living', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.446992,False
Taos Manor,474 Central Ave,Taos,NM,87571,(505) 513-8841,Taos,Northern New Mexico,36.393046064298915,-105.5488572132138,NM-ALF-90025,Active,"['Memory Care', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447001,False
Colfax Valley Senior Village,452 St. Francis Dr,Raton,NM,87740,(505) 344-1546,Colfax,Northern New Mexico,36.894729509569224,-104.45058420364317,NM-ALF-90026,Active,"['Adult Day Care', 'Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447018,False
New Mexico Raton Senior Living,2785 Alameda Blvd,Raton,NM,87740,(505) 811-7428,Colfax,Northern New Mexico,36.92512913330504,-104.46254751001868,NM-ALF-90027,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447031,False
Colfax Springs Senior Care,1906 Coors Blvd,Raton,NM,87740,(505) 580-5219,Colfax,Northern New Mexico,36.88843798048877,-104.44947552116373,NM-ALF-90028,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447040,False
Mora Valley Senior Village,2255 Old Santa Fe Trail,Mora,NM,87732,(505) 592-8961,Mora,Northern New Mexico,36.032569262199154,-105.3517946607267,NM-ALF-90029,Active,"['Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447049,False
San Miguel Valley Senior Village,3264 Wyoming Blvd,Las Vegas,NM,87701,(505) 977-5331,San Miguel,Northern New Mexico,35.61596138221631,-105.24444825573048,NM-ALF-90030,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447059,False
Las Vegas Assisted Living,3652 San Mateo Blvd,Las Vegas,NM,87701,(505) 758-4521,San Miguel,Northern New Mexico,35.604653249905276,-105.20672579737368,NM-ALF-90031,Active,"['Assisted Living', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447067,False
Santa Rosa Ridge Assisted Living,2568 Juan Tabo Blvd,Santa Rosa,NM,88435,(505) 825-1788,Guadalupe,Eastern New Mexico,34.92972866885363,-104.67344580714256,NM-ALF-90032,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447076,False
Guadalupe Senior Living,2882 Unser Blvd,Santa Rosa,NM,88435,(505) 584-3684,Guadalupe,Eastern New Mexico,34.92921491967083,-104.67296136259736,NM-ALF-90033,Active,"['Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447087,False
Tucumcari Assisted Living,997 Canyon Rd,Tucumcari,NM,88401,(505) 479-4378,Quay,Eastern New Mexico,35.15950444508159,-103.70398563687641,NM-ALF-90034,Active,"['Memory Care', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447099,False
Clovis Southwest Care,493 Lomas Blvd,Clovis,NM,88101,(505) 475-9909,Curry,Eastern New Mexico,34.39991196537198,-103.1858727653669,NM-ALF-90035,Active,"['Assisted Living', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447113,False
Curry Manor,1763 Alameda Blvd,Clovis,NM,88101,(505) 301-6766,Curry,Eastern New Mexico,34.429624836962404,-103.2243191143181,NM-ALF-90036,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447121,False
Portales New Mexico Senior Living,3765 Lomas Blvd,Portales,NM,88130,(505) 749-2113,Roosevelt,Eastern New Mexico,34.207949903707714,-103.31771576821818,NM-ALF-90037,Active,"['Assisted Living', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447131,False
Portales Pines Community,2156 Mesa Dr,Portales,NM,88130,(505) 805-3297,Roosevelt,Eastern New Mexico,34.171988384163065,-103.33919244668746,NM-ALF-90038,Active,"['Independent Living', 'Assisted Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447197,False
De Baca Memory Care Center,2981 Montgomery Blvd,Fort Sumner,NM,88119,(505) 705-2246,De Baca,Eastern New Mexico,34.3882872166078,-104.26857753971512,NM-ALF-90039,Active,"['Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447213,False
Turquoise De Baca Senior Village,3423 Coors Blvd,Fort Sumner,NM,88119,(505) 210-9795,De Baca,Eastern New Mexico,34.421761639160856,-104.25363552990149,NM-ALF-90040,Active,"['Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447233,False
Roswell New Mexico Senior Living,3170 Mesa Dr,Roswell,NM,88201,(505) 429-4374,Chaves,Eastern New Mexico,33.389237687736156,-104.5397126468141,NM-ALF-90041,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447249,False
Roswell Assisted Living,2810 San Mateo Blvd,Roswell,NM,88201,(505) 438-9312,Chaves,Eastern New Mexico,33.40558804461114,-104.51572678312179,NM-ALF-90042,Active,"['Skilled Nursing', 'Assisted Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447258,False
Roswell Gardens Senior Community,1684 Old Santa Fe Trail,Roswell,NM,88201,(505) 834-7261,Chaves,Eastern New Mexico,33.377732210136145,-104.53280915221151,NM-ALF-90043,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447266,False
Roswell Southwest Care,2478 Paseo del Pueblo Norte,Roswell,NM,88201,(505) 928-1086,Chaves,Eastern New Mexico,33.372661509170264,-104.53529031638485,NM-ALF-90044,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447273,False
Roswell New Mexico Senior Living,1473 Central Ave,Roswell,NM,88201,(505) 273-3355,Chaves,Eastern New Mexico,33.417703862008544,-104.50387498235658,NM-ALF-90045,Active,"['Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447285,False
New Mexico Lovington Senior Living,3311 Canyon Rd,Lovington,NM,88260,(505) 958-1545,Lea,Eastern New Mexico,32.96865599888405,-103.33879003559339,NM-ALF-90046,Active,"['Adult Day Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447298,False
Lea Memory Care Center,3761 Old Santa Fe Trail,Lovington,NM,88260,(505) 995-4667,Lea,Eastern New Mexico,32.93371834648881,-103.3681566982258,NM-ALF-90047,Active,"['Adult Day Care', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447307,False
Lea Senior Living,1941 Second St,Lovington,NM,88260,(505) 612-6799,Lea,Eastern New Mexico,32.95823544780393,-103.36911262235041,NM-ALF-90048,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447315,False
Lovington Southwest Care,2184 Canyon Rd,Lovington,NM,88260,(505) 455-1456,Lea,Eastern New Mexico,32.93456254637472,-103.3690480583182,NM-ALF-90049,Active,"['Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447323,False
Carlsbad Gardens Senior Community,454 Wyoming Blvd,Carlsbad,NM,88220,(505) 465-4520,Eddy,Eastern New Mexico,32.41442631299887,-104.22123429227443,NM-ALF-90050,Active,"['Adult Day Care', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447332,False
Land of Enchantment Eddy Care,2194 Canyon Rd,Carlsbad,NM,88220,(505) 945-3222,Eddy,Eastern New Mexico,32.40423853027164,-104.23094731148892,NM-ALF-90051,Active,"['Adult Day Care', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447340,False
New Mexico Carlsbad Senior Living,1106 Alameda Blvd,Carlsbad,NM,88220,(505) 695-3970,Eddy,Eastern New Mexico,32.42331404879053,-104.2437225423738,NM-ALF-90052,Active,"['Memory Care', 'Assisted Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447348,False
Las Cruces New Mexico Senior Living,1471 Mesa Dr,Las Cruces,NM,88001,(505) 897-7466,Doña Ana,Southern New Mexico,32.2985081417371,-106.77959138662578,NM-ALF-90053,Active,"['Assisted Living', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447358,False
Land of Enchantment Doña Ana Care,3384 Coors Blvd,Las Cruces,NM,88001,(505) 737-1522,Doña Ana,Southern New Mexico,32.30132705066328,-106.77129438335773,NM-ALF-90054,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447375,False
Las Cruces Ridge Assisted Living,371 San Mateo Blvd,Las Cruces,NM,88001,(505) 892-7703,Doña Ana,Southern New Mexico,32.308200143609085,-106.74421914688206,NM-ALF-90055,Active,"['Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447385,False
Las Cruces New Mexico Senior Living,1649 Main St,Las Cruces,NM,88001,(505) 689-1161,Doña Ana,Southern New Mexico,32.339592444737086,-106.76782721182761,NM-ALF-90056,Active,"['Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447393,False
Las Cruces Ridge Assisted Living,547 Unser Blvd,Las Cruces,NM,88001,(505) 704-2242,Doña Ana,Southern New Mexico,32.3164732333301,-106.76924517515441,NM-ALF-90057,Active,"['Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447401,False
Las Cruces Southwest Care,3534 Canyon Rd,Las Cruces,NM,88001,(505) 245-2902,Doña Ana,Southern New Mexico,32.32432884272081,-106.75961747968317,NM-ALF-90058,Active,"['Assisted Living', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447409,False
Turquoise Luna Senior Village,204 Paseo del Pueblo Norte,Deming,NM,88030,(505) 252-7224,Luna,Southern New Mexico,32.2681258272035,-107.76161310763247,NM-ALF-90059,Active,"['Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447421,False
Santa Fe Trail Luna Manor,3883 Wyoming Blvd,Deming,NM,88030,(505) 245-8517,Luna,Southern New Mexico,32.24386663710263,-107.76684468054567,NM-ALF-90060,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447429,False
Hidalgo Valley Senior Village,1582 San Mateo Blvd,Lordsburg,NM,88045,(505) 710-9481,Hidalgo,Southern New Mexico,32.37391426574941,-108.7184523731488,NM-ALF-90061,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447438,False
Silver City New Mexico Senior Living,1748 Old Santa Fe Trail,Silver City,NM,88061,(505) 946-1367,Grant,Southern New Mexico,32.758435350568384,-108.29425791698776,NM-ALF-90062,Active,"['Independent Living', 'Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447454,False
Silver City Desert Manor,3260 Rodeo Rd,Silver City,NM,88061,(505) 596-6177,Grant,Southern New Mexico,32.769573318114,-108.2980323182049,NM-ALF-90063,Active,"['Adult Day Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447464,False
Grant Valley Senior Village,272 Fourth St,Silver City,NM,88061,(505) 292-2202,Grant,Southern New Mexico,32.76722215310898,-108.28754846678179,NM-ALF-90064,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447472,False
Sierra Memory Care Center,1641 Rodeo Rd,Truth or Consequences,NM,87901,(505) 242-8390,Sierra,Southern New Mexico,33.15006251966836,-107.25883542328683,NM-ALF-90065,Active,"['Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447482,False
Alamogordo Gardens Senior Community,2622 Cerrillos Rd,Alamogordo,NM,88310,(505) 948-6096,Otero,Southern New Mexico,32.913992232770816,-105.96776463108078,NM-ALF-90066,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447491,False
Alamogordo Ridge Assisted Living,3989 Juan Tabo Blvd,Alamogordo,NM,88310,(505) 809-6373,Otero,Southern New Mexico,32.90695305292008,-105.96694867681464,NM-ALF-90067,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447499,False
Turquoise Otero Senior Village,437 San Mateo Blvd,Alamogordo,NM,88310,(505) 846-1937,Otero,Southern New Mexico,32.900624390038594,-105.98464324597094,NM-ALF-90068,Active,"['Independent Living', 'Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447507,False
Carrizozo Assisted Living,708 Montgomery Blvd,Carrizozo,NM,88301,(505) 758-5698,Lincoln,Southern New Mexico,33.6535149193637,-105.86246155527344,NM-ALF-90069,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447527,False
Catron Valley Senior Village,2692 Fourth St,Reserve,NM,87830,(505) 701-4117,Catron,Western New Mexico,33.72262233957018,-108.76972617500387,NM-ALF-90070,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447542,False
Socorro Heights Retirement,3245 Unser Blvd,Socorro,NM,87801,(505) 500-6849,Socorro,Western New Mexico,34.08158944536089,-106.91367463540787,NM-ALF-90071,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447552,False
Socorro Assisted Living,3086 Cerrillos Rd,Socorro,NM,87801,(505) 592-3022,Socorro,Western New Mexico,34.056696105162715,-106.87115101635906,NM-ALF-90072,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447560,False
Adobe Socorro Senior Care,213 Juan Tabo Blvd,Socorro,NM,87801,(505) 293-1786,Socorro,Western New Mexico,34.07425985082347,-106.91008142271451,NM-ALF-90073,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447569,False
Santa Fe Trail Cibola Manor,2380 Canyon Rd,Grants,NM,87020,(505) 700-6617,Cibola,Western New Mexico,35.15342373903053,-107.87126677707725,NM-ALF-90074,Active,"['Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447578,False
Gallup Ridge Assisted Living,2173 Gibson Blvd,Gallup,NM,87301,(505) 781-5181,McKinley,Western New Mexico,35.545019736036316,-108.76374427097606,NM-ALF-90075,Active,"['Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447588,False
McKinley Senior Living,836 Wyoming Blvd,Gallup,NM,87301,(505) 978-9730,McKinley,Western New Mexico,35.53536341361037,-108.73295431502454,NM-ALF-90076,Active,"['Independent Living', 'Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447596,False
Turquoise McKinley Senior Village,131 Gibson Blvd,Gallup,NM,87301,(505) 511-3621,McKinley,Western New Mexico,35.5412714209052,-108.76508526996402,NM-ALF-90077,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447607,False
New Mexico Farmington Senior Living,3533 Canyon Rd,Farmington,NM,87401,(505) 299-9546,San Juan,Northwestern New Mexico,36.74644542598234,-108.20032691398002,NM-ALF-90078,Active,"['Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447620,False
San Juan Senior Living,3463 Canyon Rd,Farmington,NM,87401,(505) 317-4160,San Juan,Northwestern New Mexico,36.746535871579596,-108.22542661794593,NM-ALF-90079,Active,"['Adult Day Care', 'Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447629,False
Farmington Pines Community,2907 Old Santa Fe Trail,Farmington,NM,87401,(505) 371-5976,San Juan,Northwestern New Mexico,36.73876705074891,-108.22044453425855,NM-ALF-90080,Active,"['Skilled Nursing', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447638,False
San Juan Senior Living,577 Wyoming Blvd,Farmington,NM,87401,(505) 557-4506,San Juan,Northwestern New Mexico,36.707771036400274,-108.21843421175446,NM-ALF-90081,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447646,False
Clayton Heights Retirement,2530 Gibson Blvd,Clayton,NM,88415,(505) 268-6063,Union,Northeastern New Mexico,36.450964671640534,-103.1981797555837,NM-ALF-90082,Active,"['Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,new_mexico_government_records,2025-07-10T21:17:37.447657,False
