name,address,city,state,zip_code,phone,county,region,latitude,longitude,license_number,license_status,care_types,availability_status,pricing_type,is_claimed,is_verified,violations,review_count,google_review_count,facility_type,discovery_source,discovery_date,enrichment_completed
Rocky Mountain Adams Care,4867 Colfax Ave,Brighton,CO,80601,(303) 385-4285,Adams,Front Range,39.989177309211975,-104.80870190592033,CO-ALF-100013,Active,"['Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843712,False
Mile High Adams Manor,2506 Colorado Blvd,Brighton,CO,80601,(720) 776-3302,Adams,Front Range,39.96187473625224,-104.83584612968201,CO-ALF-100014,Active,"['Assisted Living', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843728,False
Brighton Ridge Assisted Living,4048 Canyon Rd,Brighton,CO,80601,(719) 977-6034,Adams,Front Range,39.99081832034653,-104.84197785808259,CO-ALF-100015,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843744,False
Centennial Arapahoe Senior Care,2319 17th Ave,Littleton,CO,80120,(720) 789-7453,Arapahoe,Front Range,39.632155087894176,-105.03316665480243,CO-ALF-100016,Active,"['Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843762,False
Colorado Peak Arapahoe Senior Village,248 Quebec St,Littleton,CO,80120,(719) 879-2504,Arapahoe,Front Range,39.61561854135658,-105.02114383511223,CO-ALF-100017,Active,"['Adult Day Care', 'Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843786,False
Colorado Littleton Senior Living,1056 Canyon Rd,Littleton,CO,80120,(720) 521-4006,Arapahoe,Front Range,39.598669549588344,-105.02357060420309,CO-ALF-100018,Active,"['Memory Care', 'Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843804,False
Littleton Gardens Senior Community,2135 Mountain View Dr,Littleton,CO,80120,(970) 645-1199,Arapahoe,Front Range,39.58996682514264,-104.99745129205564,CO-ALF-100019,Active,"['Skilled Nursing', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843826,False
Rocky Mountain Arapahoe Care,4542 Aspen Dr,Littleton,CO,80120,(719) 518-9683,Arapahoe,Front Range,39.62692741949157,-105.0162659660319,CO-ALF-100020,Active,"['Adult Day Care', 'Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843843,False
Centennial Boulder Senior Care,1326 Federal Blvd,Boulder,CO,80301,(719) 810-4964,Boulder,Front Range,40.00680108333918,-105.25334865685099,CO-ALF-100021,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843860,False
Boulder Gardens Senior Community,888 Broadway,Boulder,CO,80301,(970) 622-2229,Boulder,Front Range,40.02453212216317,-105.25573188121578,CO-ALF-100022,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843876,False
Boulder Memory Care Center,4250 Peoria St,Boulder,CO,80301,(970) 339-8798,Boulder,Front Range,40.0198156825688,-105.259248142823,CO-ALF-100023,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843891,False
Mile High Boulder Manor,3591 Broadway,Boulder,CO,80301,(303) 544-9167,Boulder,Front Range,40.02670431291036,-105.27322647646128,CO-ALF-100024,Active,"['Assisted Living', 'Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843907,False
Rocky Mountain Boulder Care,4942 Pine St,Boulder,CO,80301,(719) 323-9846,Boulder,Front Range,39.99609327173504,-105.28978241866285,CO-ALF-100025,Active,"['Memory Care', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843926,False
Colorado Peak Boulder Senior Village,4805 Pine St,Boulder,CO,80301,(303) 332-7938,Boulder,Front Range,39.996328069763365,-105.2926071890294,CO-ALF-100026,Active,"['Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843942,False
Boulder Pines Community,3049 Peoria St,Boulder,CO,80301,(719) 315-1353,Boulder,Front Range,39.999961858858555,-105.29001398273489,CO-ALF-100027,Active,"['Assisted Living', 'Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843959,False
Broomfield Assisted Living,2299 Kipling St,Broomfield,CO,80020,(303) 315-5105,Broomfield,Front Range,39.902374331556956,-105.06358529021604,CO-ALF-100028,Active,"['Skilled Nursing', 'Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843979,False
Colorado Castle Rock Senior Living,1499 17th Ave,Castle Rock,CO,80104,(719) 939-7646,Douglas,Front Range,39.381302620876696,-104.8375992572539,CO-ALF-100029,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.843997,False
Castle Rock Gardens Senior Community,1167 Peoria St,Castle Rock,CO,80104,(970) 612-3877,Douglas,Front Range,39.37573776085765,-104.84770260289005,CO-ALF-100030,Active,"['Memory Care', 'Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844013,False
Mile High Douglas Manor,1615 Mountain View Dr,Castle Rock,CO,80104,(719) 694-1032,Douglas,Front Range,39.38714844629839,-104.87235656858944,CO-ALF-100031,Active,"['Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844042,False
Castle Rock Colorado Senior Living,4805 Main St,Castle Rock,CO,80104,(720) 604-3103,Douglas,Front Range,39.37354256597028,-104.8643516905823,CO-ALF-100032,Active,"['Adult Day Care', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844060,False
Rocky Mountain Douglas Care,4709 Broadway,Castle Rock,CO,80104,(720) 559-7743,Douglas,Front Range,39.37935700747695,-104.87752099965668,CO-ALF-100033,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844076,False
Fort Collins Alpine Manor,1728 Union Blvd,Fort Collins,CO,80521,(970) 497-6116,Larimer,Front Range,40.569146269910924,-105.09876243284408,CO-ALF-100034,Active,"['Assisted Living', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844093,False
Mile High Larimer Manor,3761 Mountain View Dr,Fort Collins,CO,80521,(970) 785-9695,Larimer,Front Range,40.60654468485869,-105.08419249957163,CO-ALF-100035,Active,"['Assisted Living', 'Skilled Nursing', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844113,False
Fort Collins Ridge Assisted Living,3331 Mountain View Dr,Fort Collins,CO,80521,(970) 364-2445,Larimer,Front Range,40.577087841450385,-105.1034664660411,CO-ALF-100036,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844129,False
Mile High Larimer Manor,2112 Colorado Blvd,Fort Collins,CO,80521,(719) 492-6026,Larimer,Front Range,40.58182800422671,-105.06419036018423,CO-ALF-100037,Active,"['Skilled Nursing', 'Adult Day Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844159,False
Fort Collins Heights Retirement,2932 Quebec St,Fort Collins,CO,80521,(970) 332-8842,Larimer,Front Range,40.599255550834094,-105.06003634740256,CO-ALF-100038,Active,"['Memory Care', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844177,False
Larimer Valley Senior Village,1278 Peoria St,Fort Collins,CO,80521,(970) 901-4828,Larimer,Front Range,40.600857277851844,-105.08599831266802,CO-ALF-100039,Active,"['Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844193,False
Greeley Gardens Senior Community,577 Aspen Dr,Greeley,CO,80631,(303) 382-5202,Weld,Front Range,40.40860202550826,-104.72714116276893,CO-ALF-100040,Active,"['Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844211,False
Colorado Greeley Senior Living,4473 Federal Blvd,Greeley,CO,80631,(303) 792-3406,Weld,Front Range,40.41685104385048,-104.68656691217645,CO-ALF-100041,Active,"['Skilled Nursing', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844227,False
Greeley Pines Community,354 Aspen Dr,Greeley,CO,80631,(720) 694-8690,Weld,Front Range,40.42858546079574,-104.72750217691598,CO-ALF-100042,Active,"['Skilled Nursing', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844242,False
Colorado Greeley Senior Living,4628 Pine St,Greeley,CO,80631,(970) 385-4134,Weld,Front Range,40.435740476885215,-104.70223444925345,CO-ALF-100043,Active,"['Assisted Living', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844258,False
Colorado Springs Mountain Care,4821 Union Blvd,Colorado Springs,CO,80903,(303) 682-3364,El Paso,Pikes Peak Region,39.757359134721845,-104.9979201301866,CO-ALF-100044,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844275,False
Colorado Springs Heights Retirement,4867 Federal Blvd,Colorado Springs,CO,80903,(970) 765-1441,El Paso,Pikes Peak Region,39.74509737586169,-104.98759458371543,CO-ALF-100045,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844290,False
Colorado Springs Ridge Assisted Living,4201 Union Blvd,Colorado Springs,CO,80903,(970) 974-4088,El Paso,Pikes Peak Region,39.717385045235396,-104.96897576606673,CO-ALF-100046,Active,"['Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844305,False
Colorado Springs Gardens Senior Community,1245 Union Blvd,Colorado Springs,CO,80903,(719) 261-7036,El Paso,Pikes Peak Region,39.72571499181691,-104.992979642637,CO-ALF-100047,Active,"['Assisted Living', 'Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844321,False
El Paso Springs Senior Care,709 17th Ave,Colorado Springs,CO,80903,(720) 437-5533,El Paso,Pikes Peak Region,39.740447084271274,-104.95975556577677,CO-ALF-100048,Active,"['Adult Day Care', 'Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844336,False
Colorado Springs Mountain Care,4475 Broadway,Colorado Springs,CO,80903,(720) 747-4305,El Paso,Pikes Peak Region,39.72696917635554,-104.99328270479724,CO-ALF-100049,Active,"['Assisted Living', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844352,False
Colorado Peak Teller Senior Village,280 Pine St,Cripple Creek,CO,80813,(720) 800-8582,Teller,Pikes Peak Region,38.76313335820131,-105.17376186727651,CO-ALF-100050,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844383,False
Cripple Creek Gardens Senior Community,3079 Broadway,Cripple Creek,CO,80813,(970) 550-8985,Teller,Pikes Peak Region,38.743421489469085,-105.17674048368941,CO-ALF-100051,Active,"['Independent Living', 'Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844404,False
Mile High Park Manor,4643 Quebec St,Fairplay,CO,80440,(303) 661-4552,Park,Pikes Peak Region,39.330909551052066,-106.09966652513961,CO-ALF-100052,Active,"['Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844423,False
Grand Junction Mountain Care,568 Pine St,Grand Junction,CO,81501,(719) 917-1797,Mesa,Western Slope,39.05756756881764,-108.56048444123093,CO-ALF-100053,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844440,False
Grand Junction Alpine Manor,729 Havana St,Grand Junction,CO,81501,(719) 254-2920,Mesa,Western Slope,39.074526863982506,-108.55081527198136,CO-ALF-100054,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844456,False
Mesa Senior Living,4918 Monaco Pkwy,Grand Junction,CO,81501,(970) 633-2826,Mesa,Western Slope,39.078207338281295,-108.52756672152971,CO-ALF-100055,Active,"['Memory Care', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844471,False
Grand Junction Pines Community,1778 Quebec St,Grand Junction,CO,81501,(719) 985-8204,Mesa,Western Slope,39.05866599228754,-108.53602093187904,CO-ALF-100056,Active,"['Adult Day Care', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844487,False
Rocky Mountain Garfield Care,236 Monaco Pkwy,Glenwood Springs,CO,81601,(719) 216-1925,Garfield,Western Slope,39.53715627603417,-107.34152389066213,CO-ALF-100057,Active,"['Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844516,False
Garfield Springs Senior Care,1249 Peoria St,Glenwood Springs,CO,81601,(720) 397-1610,Garfield,Western Slope,39.53629238446799,-107.34189141085164,CO-ALF-100058,Active,"['Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844533,False
Garfield Memory Care Center,742 Havana St,Glenwood Springs,CO,81601,(720) 369-4335,Garfield,Western Slope,39.53375546576313,-107.31974552249636,CO-ALF-100059,Active,"['Skilled Nursing', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844549,False
Garfield Manor,4908 17th Ave,Glenwood Springs,CO,81601,(303) 797-7586,Garfield,Western Slope,39.53446219216226,-107.34033906075355,CO-ALF-100060,Active,"['Skilled Nursing', 'Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844565,False
Eagle Valley Senior Village,464 Monaco Pkwy,Eagle,CO,81631,(719) 410-9066,Eagle,Western Slope,39.64172251935301,-106.82648785429127,CO-ALF-100061,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844599,False
Eagle Manor,1315 Colorado Blvd,Eagle,CO,81631,(970) 785-6887,Eagle,Western Slope,39.64894898145734,-106.80605745033218,CO-ALF-100062,Active,"['Skilled Nursing', 'Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844616,False
Colorado Eagle Senior Living,1984 Canyon Rd,Eagle,CO,81631,(303) 806-8326,Eagle,Western Slope,39.6486888734322,-106.84078325309042,CO-ALF-100063,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844632,False
Eagle Ridge Assisted Living,3750 Sheridan Blvd,Eagle,CO,81631,(720) 878-6817,Eagle,Western Slope,39.655857140156215,-106.83111386793777,CO-ALF-100064,Active,"['Assisted Living', 'Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844651,False
Aspen Assisted Living,4479 Simms St,Aspen,CO,81611,(719) 408-6895,Pitkin,Western Slope,39.177678932127364,-106.8028080604606,CO-ALF-100065,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844670,False
Aspen Assisted Living,3125 Kipling St,Aspen,CO,81611,(303) 577-9619,Pitkin,Western Slope,39.2084713271522,-106.84118179300548,CO-ALF-100066,Active,"['Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844685,False
Aspen Colorado Senior Living,3272 Federal Blvd,Aspen,CO,81611,(303) 866-1536,Pitkin,Western Slope,39.200003761789404,-106.84137148855628,CO-ALF-100067,Active,"['Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844701,False
Centennial Summit Senior Care,292 17th Ave,Breckenridge,CO,80424,(970) 901-5796,Summit,Western Slope,39.505068088626004,-106.0388079925653,CO-ALF-100068,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844719,False
Mile High Summit Manor,4567 Quebec St,Breckenridge,CO,80424,(719) 787-6921,Summit,Western Slope,39.4766103290376,-106.06134488069348,CO-ALF-100069,Active,"['Adult Day Care', 'Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844735,False
Breckenridge Alpine Manor,3007 Canyon Rd,Breckenridge,CO,80424,(719) 695-4596,Summit,Western Slope,39.49936871391003,-106.02562540174114,CO-ALF-100070,Active,"['Assisted Living', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844750,False
Colorado Peak Summit Senior Village,4239 Colorado Blvd,Breckenridge,CO,80424,(970) 428-2236,Summit,Western Slope,39.475607066976906,-106.01445678069517,CO-ALF-100071,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844769,False
Routt Memory Care Center,1399 Quebec St,Steamboat Springs,CO,80487,(719) 920-5195,Routt,Western Slope,40.497390953714024,-106.84852796197505,CO-ALF-100072,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844791,False
Routt Springs Senior Care,4741 Main St,Steamboat Springs,CO,80487,(970) 804-8935,Routt,Western Slope,40.46174020723664,-106.83813635232873,CO-ALF-100073,Active,"['Assisted Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844849,False
Steamboat Springs Heights Retirement,3477 Federal Blvd,Steamboat Springs,CO,80487,(720) 622-4717,Routt,Western Slope,40.485786104821244,-106.83265177112325,CO-ALF-100074,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844867,False
Steamboat Springs Pines Community,1271 Tower Rd,Steamboat Springs,CO,80487,(719) 982-4047,Routt,Western Slope,40.48059484083329,-106.81410570786703,CO-ALF-100075,Active,"['Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844884,False
Craig Alpine Manor,4503 Simms St,Craig,CO,81625,(719) 216-5078,Moffat,Western Slope,40.52750311338636,-107.56843343013202,CO-ALF-100076,Active,"['Skilled Nursing', 'Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844902,False
Rocky Mountain Rio Blanco Care,2579 Broadway,Meeker,CO,81641,(970) 285-5880,Rio Blanco,Western Slope,40.05888616852061,-107.89908326536448,CO-ALF-100077,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844946,False
Rio Blanco Valley Senior Village,1587 17th Ave,Meeker,CO,81641,(719) 799-2442,Rio Blanco,Western Slope,40.03023180899408,-107.92689599548443,CO-ALF-100078,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844969,False
Colorado Peak Alamosa Senior Village,3571 Sheridan Blvd,Alamosa,CO,81101,(303) 212-4452,Alamosa,San Luis Valley,37.47367001975899,-105.84936501313747,CO-ALF-100079,Active,"['Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.844988,False
Alamosa Ridge Assisted Living,4164 Broadway,Alamosa,CO,81101,(970) 345-2730,Alamosa,San Luis Valley,37.46535496607848,-105.86891429059025,CO-ALF-100080,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845026,False
Mile High Alamosa Manor,1548 Simms St,Alamosa,CO,81101,(720) 854-3430,Alamosa,San Luis Valley,37.47678545027118,-105.8663406537261,CO-ALF-100081,Active,"['Memory Care', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845044,False
Alamosa Gardens Senior Community,4343 Colorado Blvd,Alamosa,CO,81101,(720) 350-2040,Alamosa,San Luis Valley,37.49045792901288,-105.88531298110149,CO-ALF-100082,Active,"['Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845060,False
Del Norte Assisted Living,467 Colfax Ave,Del Norte,CO,81132,(720) 257-5792,Rio Grande,San Luis Valley,37.69491129293546,-106.34876742963998,CO-ALF-100083,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845079,False
Colorado Peak Conejos Senior Village,4911 Monaco Pkwy,Conejos,CO,81129,(719) 342-5671,Conejos,San Luis Valley,37.088113582024405,-106.34101429852706,CO-ALF-100084,Active,"['Independent Living', 'Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845098,False
Conejos Pines Community,2726 Canyon Rd,Conejos,CO,81129,(720) 267-4523,Conejos,San Luis Valley,37.075819044232695,-106.34993615993893,CO-ALF-100085,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845116,False
